Date,username,likes_count,retweet_date,Cases_x,Deaths_x,14 days,Cases_y,Deaths_y,28 days,Cases,Deaths,Sentiment,Total Case Growth,Total Death Growth,Lethality_48,Lethality_14,Lethality_dayof
4/5/2020,crimsongash,11,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,0,2.441,1.351,0.059,0.055,0.037
4/5/2020,jaijaideep,0,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,0.167,2.441,1.351,0.059,0.055,0.037
4/5/2020,zolstir,7,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,-0.125,2.441,1.351,0.059,0.055,0.037
4/5/2020,sebastianjroche,0,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,0.067,2.441,1.351,0.059,0.055,0.037
4/5/2020,samhon3,0,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,0.056,2.441,1.351,0.059,0.055,0.037
4/5/2020,eve_lynk,0,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,0.223,2.441,1.351,0.059,0.055,0.037
4/5/2020,dkl88199926,0,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,-0.25,2.441,1.351,0.059,0.055,0.037
4/5/2020,claudiakins_bts,18,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,-0.2,2.441,1.351,0.059,0.055,0.037
4/5/2020,washingtonpost,165,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,-0.5,2.441,1.351,0.059,0.055,0.037
4/5/2020,washingtonpost,241,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,0.875,2.441,1.351,0.059,0.055,0.037
4/5/2020,washingtonpost,3689,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,0.107,2.441,1.351,0.059,0.055,0.037
4/5/2020,washingtonpost,113,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,0.136,2.441,1.351,0.059,0.055,0.037
4/5/2020,washingtonpost,283,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,-0.188,2.441,1.351,0.059,0.055,0.037
4/5/2020,washingtonpost,235,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,-0.188,2.441,1.351,0.059,0.055,0.037
4/5/2020,washingtonpost,546,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,0.114,2.441,1.351,0.059,0.055,0.037
4/5/2020,nytimes,178,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,-0.111,2.441,1.351,0.059,0.055,0.037
4/5/2020,nytimes,1115,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,0.227,2.441,1.351,0.059,0.055,0.037
4/5/2020,nytimes,145,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,0.288,2.441,1.351,0.059,0.055,0.037
4/5/2020,washingtonpost,165,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,-0.5,2.441,1.351,0.059,0.055,0.037
4/5/2020,washingtonpost,241,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,0.875,2.441,1.351,0.059,0.055,0.037
4/5/2020,washingtonpost,3689,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,0.107,2.441,1.351,0.059,0.055,0.037
4/5/2020,washingtonpost,113,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,0.136,2.441,1.351,0.059,0.055,0.037
4/5/2020,washingtonpost,283,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,-0.188,2.441,1.351,0.059,0.055,0.037
4/5/2020,washingtonpost,235,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,-0.188,2.441,1.351,0.059,0.055,0.037
4/5/2020,washingtonpost,546,,337573,12470,4/19/20 0:00,756375,41671,5/3/20 0:00,1161611,68777,0.114,2.441,1.351,0.059,0.055,0.037
4/6/2020,essenviews,124,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0,2.225,1.287,0.059,0.055,0.039
4/6/2020,khaleemtali,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.209,2.225,1.287,0.059,0.055,0.039
4/6/2020,beeshoanthony,1,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.035,2.225,1.287,0.059,0.055,0.039
4/6/2020,joezickafoose,1,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.2,2.225,1.287,0.059,0.055,0.039
4/6/2020,audria_2ac_t444,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.031,2.225,1.287,0.059,0.055,0.039
4/6/2020,alysson,3,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.088,2.225,1.287,0.059,0.055,0.039
4/6/2020,jim81neuosu,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.203,2.225,1.287,0.059,0.055,0.039
4/6/2020,abbeycanon,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.276,2.225,1.287,0.059,0.055,0.039
4/6/2020,elementartyy,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.027,2.225,1.287,0.059,0.055,0.039
4/6/2020,abbeycanon,3,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.017,2.225,1.287,0.059,0.055,0.039
4/6/2020,retorikku,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.445,2.225,1.287,0.059,0.055,0.039
4/6/2020,aiieiite,3,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.181,2.225,1.287,0.059,0.055,0.039
4/6/2020,moguardvet1987,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.083,2.225,1.287,0.059,0.055,0.039
4/6/2020,buddhagrocott,6,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.083,2.225,1.287,0.059,0.055,0.039
4/6/2020,truehuenews,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0,2.225,1.287,0.059,0.055,0.039
4/6/2020,c_altmanlaw,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.25,2.225,1.287,0.059,0.055,0.039
4/6/2020,larrypittlaw,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.25,2.225,1.287,0.059,0.055,0.039
4/6/2020,tinodiazatc,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.462,2.225,1.287,0.059,0.055,0.039
4/6/2020,ahval_en,4,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.062,2.225,1.287,0.059,0.055,0.039
4/6/2020,langurlover,1,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.117,2.225,1.287,0.059,0.055,0.039
4/6/2020,lextransition,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.292,2.225,1.287,0.059,0.055,0.039
4/6/2020,drd0102,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.162,2.225,1.287,0.059,0.055,0.039
4/6/2020,janfwalsh2,1,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.097,2.225,1.287,0.059,0.055,0.039
4/6/2020,a_valentinegirl,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.239,2.225,1.287,0.059,0.055,0.039
4/6/2020,nefariousnewt,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.087,2.225,1.287,0.059,0.055,0.039
4/6/2020,jamesyongkerby,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.068,2.225,1.287,0.059,0.055,0.039
4/6/2020,jim81neuosu,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.203,2.225,1.287,0.059,0.055,0.039
4/6/2020,jamesyongkerby,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.068,2.225,1.287,0.059,0.055,0.039
4/6/2020,danieln50851494,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.187,2.225,1.287,0.059,0.055,0.039
4/6/2020,jamesri92021048,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.088,2.225,1.287,0.059,0.055,0.039
4/6/2020,dpsgold,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.217,2.225,1.287,0.059,0.055,0.039
4/6/2020,vividjohn1,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.125,2.225,1.287,0.059,0.055,0.039
4/6/2020,usaisolationist,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.125,2.225,1.287,0.059,0.055,0.039
4/6/2020,mofinch4,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.037,2.225,1.287,0.059,0.055,0.039
4/6/2020,shadowingtrump,36,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.5,2.225,1.287,0.059,0.055,0.039
4/6/2020,erikrenner,2,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.104,2.225,1.287,0.059,0.055,0.039
4/6/2020,jim81neuosu,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.203,2.225,1.287,0.059,0.055,0.039
4/6/2020,intercotrading,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.283,2.225,1.287,0.059,0.055,0.039
4/6/2020,bethany11588401,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0,2.225,1.287,0.059,0.055,0.039
4/6/2020,bataviantears,12,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0,2.225,1.287,0.059,0.055,0.039
4/6/2020,theobsequious,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.083,2.225,1.287,0.059,0.055,0.039
4/6/2020,philaroneanu,2,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.65,2.225,1.287,0.059,0.055,0.039
4/6/2020,hillbilly2018,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.117,2.225,1.287,0.059,0.055,0.039
4/6/2020,bthomas3333,1,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.425,2.225,1.287,0.059,0.055,0.039
4/6/2020,jonathanabailey,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.23,2.225,1.287,0.059,0.055,0.039
4/6/2020,ska834,1,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.083,2.225,1.287,0.059,0.055,0.039
4/6/2020,ashleysomodi,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.05,2.225,1.287,0.059,0.055,0.039
4/6/2020,niconi6,1,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.916,2.225,1.287,0.059,0.055,0.039
4/6/2020,wesleyallen54,1,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.5,2.225,1.287,0.059,0.055,0.039
4/6/2020,holympus,1,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.125,2.225,1.287,0.059,0.055,0.039
4/6/2020,sipsurvive,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0,2.225,1.287,0.059,0.055,0.039
4/6/2020,docfilmeditor,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.071,2.225,1.287,0.059,0.055,0.039
4/6/2020,bradbeauregardj,24,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0,2.225,1.287,0.059,0.055,0.039
4/6/2020,intercotrading,1,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.283,2.225,1.287,0.059,0.055,0.039
4/6/2020,verboveritatis3,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.231,2.225,1.287,0.059,0.055,0.039
4/6/2020,temaslo,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.089,2.225,1.287,0.059,0.055,0.039
4/6/2020,temaslo,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.081,2.225,1.287,0.059,0.055,0.039
4/6/2020,trollgodfather,1,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.355,2.225,1.287,0.059,0.055,0.039
4/6/2020,ambeautifulshow,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.069,2.225,1.287,0.059,0.055,0.039
4/6/2020,ninernabs49,1,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.168,2.225,1.287,0.059,0.055,0.039
4/6/2020,yolo_pinyato,8,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.186,2.225,1.287,0.059,0.055,0.039
4/6/2020,peter831grove5,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.183,2.225,1.287,0.059,0.055,0.039
4/6/2020,autonewssiite,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.074,2.225,1.287,0.059,0.055,0.039
4/6/2020,onecitizen2017,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.033,2.225,1.287,0.059,0.055,0.039
4/6/2020,okamalita,8,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.005,2.225,1.287,0.059,0.055,0.039
4/6/2020,cathyheelol,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.038,2.225,1.287,0.059,0.055,0.039
4/6/2020,patriot49j,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.125,2.225,1.287,0.059,0.055,0.039
4/6/2020,gasva64,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.292,2.225,1.287,0.059,0.055,0.039
4/6/2020,suzrau,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.113,2.225,1.287,0.059,0.055,0.039
4/6/2020,splashboy3,1,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.245,2.225,1.287,0.059,0.055,0.039
4/6/2020,lubabal43544538,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0,2.225,1.287,0.059,0.055,0.039
4/6/2020,amyalexandermc,3,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.062,2.225,1.287,0.059,0.055,0.039
4/6/2020,consejosano_us,6,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.311,2.225,1.287,0.059,0.055,0.039
4/6/2020,plose75,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.153,2.225,1.287,0.059,0.055,0.039
4/6/2020,jlonnq,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0,2.225,1.287,0.059,0.055,0.039
4/6/2020,nottubs,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.109,2.225,1.287,0.059,0.055,0.039
4/6/2020,mainegal7,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.275,2.225,1.287,0.059,0.055,0.039
4/6/2020,phylan8,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.5,2.225,1.287,0.059,0.055,0.039
4/6/2020,pulsa48,6,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.208,2.225,1.287,0.059,0.055,0.039
4/6/2020,mjb_mitzi,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.3,2.225,1.287,0.059,0.055,0.039
4/6/2020,kyra_zol,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.467,2.225,1.287,0.059,0.055,0.039
4/6/2020,rispafrances,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.175,2.225,1.287,0.059,0.055,0.039
4/6/2020,keswins,3,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.356,2.225,1.287,0.059,0.055,0.039
4/6/2020,ravipassi56,1,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.083,2.225,1.287,0.059,0.055,0.039
4/6/2020,milanowekpet,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0,2.225,1.287,0.059,0.055,0.039
4/6/2020,noblecause2016,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.445,2.225,1.287,0.059,0.055,0.039
4/6/2020,dougmoffettjazz,25,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.188,2.225,1.287,0.059,0.055,0.039
4/6/2020,coacheshotseat,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0,2.225,1.287,0.059,0.055,0.039
4/6/2020,jamesyongkerby,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.068,2.225,1.287,0.059,0.055,0.039
4/6/2020,gay_orc,0,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.5,2.225,1.287,0.059,0.055,0.039
4/6/2020,washingtonpost,170,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.25,2.225,1.287,0.059,0.055,0.039
4/6/2020,washingtonpost,406,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.5,2.225,1.287,0.059,0.055,0.039
4/6/2020,washingtonpost,255,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.357,2.225,1.287,0.059,0.055,0.039
4/6/2020,washingtonpost,208,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0,2.225,1.287,0.059,0.055,0.039
4/6/2020,washingtonpost,267,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0,2.225,1.287,0.059,0.055,0.039
4/6/2020,washingtonpost,307,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.35,2.225,1.287,0.059,0.055,0.039
4/6/2020,washingtonpost,385,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.2,2.225,1.287,0.059,0.055,0.039
4/6/2020,washingtonpost,127,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.3,2.225,1.287,0.059,0.055,0.039
4/6/2020,nytimes,1152,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0,2.225,1.287,0.059,0.055,0.039
4/6/2020,washingtonpost,170,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.25,2.225,1.287,0.059,0.055,0.039
4/6/2020,washingtonpost,406,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.5,2.225,1.287,0.059,0.055,0.039
4/6/2020,washingtonpost,255,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.357,2.225,1.287,0.059,0.055,0.039
4/6/2020,washingtonpost,208,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0,2.225,1.287,0.059,0.055,0.039
4/6/2020,washingtonpost,267,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0,2.225,1.287,0.059,0.055,0.039
4/6/2020,washingtonpost,307,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.35,2.225,1.287,0.059,0.055,0.039
4/6/2020,washingtonpost,385,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,-0.2,2.225,1.287,0.059,0.055,0.039
4/6/2020,washingtonpost,127,,367215,14138,4/20/20 0:00,783716,43466,5/4/20 0:00,1184086,70086,0.3,2.225,1.287,0.059,0.055,0.039
4/7/2020,nkrozel,2,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.075,2.036,1.218,0.06,0.057,0.041
4/7/2020,h4ck_tr4p,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.136,2.036,1.218,0.06,0.057,0.041
4/7/2020,wwmtnews,2,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.075,2.036,1.218,0.06,0.057,0.041
4/7/2020,kinglikuid,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,-0.173,2.036,1.218,0.06,0.057,0.041
4/7/2020,romandigby,1,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,-0.094,2.036,1.218,0.06,0.057,0.041
4/7/2020,fosta123,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,-0.1,2.036,1.218,0.06,0.057,0.041
4/7/2020,kazweida,61,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.077,2.036,1.218,0.06,0.057,0.041
4/7/2020,everydaygene,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0,2.036,1.218,0.06,0.057,0.041
4/7/2020,jevan_bay,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.23,2.036,1.218,0.06,0.057,0.041
4/7/2020,eilispro,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.144,2.036,1.218,0.06,0.057,0.041
4/7/2020,10xdispatcher,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.285,2.036,1.218,0.06,0.057,0.041
4/7/2020,uncknowledge,41,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.285,2.036,1.218,0.06,0.057,0.041
4/7/2020,weiyima3,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,-0.167,2.036,1.218,0.06,0.057,0.041
4/7/2020,kvoa,3,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0,2.036,1.218,0.06,0.057,0.041
4/7/2020,tigertalkback,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0,2.036,1.218,0.06,0.057,0.041
4/7/2020,abdulbasittegal,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,-0.017,2.036,1.218,0.06,0.057,0.041
4/7/2020,yohanhaile,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.078,2.036,1.218,0.06,0.057,0.041
4/7/2020,zuke196668,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.5,2.036,1.218,0.06,0.057,0.041
4/7/2020,evildoer139,7,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.2,2.036,1.218,0.06,0.057,0.041
4/7/2020,briandennis_ur,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.167,2.036,1.218,0.06,0.057,0.041
4/7/2020,h4ck_tr4p,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.136,2.036,1.218,0.06,0.057,0.041
4/7/2020,kinglikuid,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,-0.173,2.036,1.218,0.06,0.057,0.041
4/7/2020,weiyima3,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,-0.167,2.036,1.218,0.06,0.057,0.041
4/7/2020,evildoer139,7,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.2,2.036,1.218,0.06,0.057,0.041
4/7/2020,briandennis_ur,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.167,2.036,1.218,0.06,0.057,0.041
4/7/2020,patriciavanhor4,1,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.25,2.036,1.218,0.06,0.057,0.041
4/7/2020,h4ck_tr4p,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.136,2.036,1.218,0.06,0.057,0.041
4/7/2020,jenodiorne,3,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.267,2.036,1.218,0.06,0.057,0.041
4/7/2020,judithword,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.467,2.036,1.218,0.06,0.057,0.041
4/7/2020,zigzagaly,1,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.227,2.036,1.218,0.06,0.057,0.041
4/7/2020,james_pecue,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.128,2.036,1.218,0.06,0.057,0.041
4/7/2020,manfishers,1,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.23,2.036,1.218,0.06,0.057,0.041
4/7/2020,khndnky,10,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.022,2.036,1.218,0.06,0.057,0.041
4/7/2020,andreastruble02,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0,2.036,1.218,0.06,0.057,0.041
4/7/2020,makeshjean,1,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,-0.275,2.036,1.218,0.06,0.057,0.041
4/7/2020,malcolmoutloud,9,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.268,2.036,1.218,0.06,0.057,0.041
4/7/2020,2byiv,2,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,-0.15,2.036,1.218,0.06,0.057,0.041
4/7/2020,cvboul1,4,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.122,2.036,1.218,0.06,0.057,0.041
4/7/2020,roberta32839092,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.022,2.036,1.218,0.06,0.057,0.041
4/7/2020,kinglikuid,0,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,-0.173,2.036,1.218,0.06,0.057,0.041
4/7/2020,stevehofstetter,18,,397992,16447,4/21/20 0:00,809228,45919,5/5/20 0:00,1208271,72393,0.212,2.036,1.218,0.06,0.057,0.041
